ID,SMILES,MW,LogP,TPSA,QED,HBA,HBD,Rotatable,Rings,HeavyAtoms,FractionCSP3,Reward,Valid_SMILES
D0353,CN(C)C(=O)N1C(=O)C(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)=C(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C1=O,748.828,4.7654,158.23,0.172148509937911,11,0,16,5,54,0.512820512820513,0.994837939739227,True
D0354,CN(C)C(=O)C(=O)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,406.458,1.3643,99.68,0.517002499036344,6,1,8,2,29,0.55,0.982502698898315,True
D0355,CN(C)C(=O)C(=O)NN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,462.522,1.7136,116.75,0.393022602986914,7,1,11,2,33,0.565217391304348,0.982502698898315,True
D0356,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OC(=O)c2ccccc2-c2ccncc2F)CC1,507.537,5.21800000000001,89.46,0.347788291971259,7,0,10,4,37,0.321428571428571,0.967073142528534,True
D0357,CN(C)C(=O)NC(=S)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,437.541,2.3056,94.64,0.476011510724725,6,2,8,2,30,0.55,0.982435166835785,True
D0358,CSc1ccc2c(c1)CC(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)O2,456.583,4.928,59.5,0.393997740709365,6,0,9,4,32,0.48,0.962626338005066,True
D0359,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OCC(=O)Nc2ccncc2F)CC1,460.481,3.3493,101.49,0.513316583780634,7,1,11,3,33,0.434782608695652,0.961951017379761,True
D0360,Cc1ccccc1CCC(=O)ON1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,454.542,4.64432,76.57,0.460410521933322,6,0,11,3,33,0.461538461538462,0.969775438308716,True
D0361,CCN(C(=O)CCNc1ccccc1-[n+]1ccccc1)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,560.694,4.7873,86.49,0.225513464449684,6,1,14,4,41,0.40625,0.987853527069092,True
D0362,CC(CCc1cc(C)cc(F)c1)=NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,469.576,5.70112000000001,62.63,0.312788622468072,5,0,11,3,34,0.481481481481481,0.951698660850525,True
D0363,CCN(CC)Cc1cccc2c1C(=O)N(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C2=O,522.621,4.2979,90.89,0.303264918083144,7,0,12,4,38,0.482758620689655,0.95440012216568,True
D0364,CSC(=O)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,381.473,3.2325,79.37,0.696654950736073,6,1,8,2,26,0.555555555555556,0.966330051422119,True
D0365,CCN(CCc1cc(C)cc(F)c1)CN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,541.683,5.56382000000001,70.58,0.259152746007731,6,0,16,3,39,0.548387096774194,0.979332625865936,True
D0366,CCN(CCc1cc(C)cc(F)c1)CN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,485.619,5.21452000000001,53.51,0.364525120189643,5,0,13,3,35,0.535714285714286,0.979332625865936,True
D0367,Cc1cccc(NC(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1C,439.531,5.09384000000001,79.37,0.580971306601721,4,1,8,3,32,0.44,0.967402219772339,True
D0368,CN(C)C(=O)c1ccc2oc(=O)c(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)cc2c1,507.562,4.2577,100.79,0.315123676987497,7,0,9,4,37,0.392857142857143,0.96989631652832,True
D0369,CN(C)C(=O)c1ccc2oc(=O)c(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)cc2c1,563.626,4.60700000000001,117.86,0.231698709728436,8,0,12,4,41,0.419354838709677,0.96989631652832,True
D0370,CN(C)C(=O)c1ccc2c(c1)C(=O)N(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C2=O,508.55,3.1579,107.96,0.378213523283479,7,0,9,4,37,0.407407407407407,0.98844701051712,True
D0371,CN(C)C(=O)N(C(=O)CCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,724.85,5.31870000000001,141.16,0.185669963923974,10,0,18,4,52,0.578947368421053,0.985185146331787,True
D0372,O=C(CCC(=O)CCC1CCN(c2cc3c(cc2-[n+]2ccccc2)CCC3=O)CC1)CCC(=O)c1ccncc1F,556.658,5.20440000000001,88.29,0.225019520482297,6,0,12,5,41,0.393939393939394,0.988854169845581,True
D0373,O=C(CCC(=O)c1ccncc1F)CCC1CCN(c2cc3c(cc2-[n+]2ccccc2)CCC3=O)CC1,500.594,4.85510000000001,71.22,0.310175108907491,5,0,9,5,37,0.366666666666667,0.988854169845581,True
D0374,CN(C)C(=O)c1c(N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)sc2c1CCC2,541.689,5.05080000000001,87.65,0.349615574564962,7,0,12,4,38,0.551724137931035,0.964961290359497,True
D0375,Cc1cc(F)cc(C2CN(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c3ccccc3O2)c1,533.619,6.24772000000001,62.74,0.303259683607039,6,0,9,5,39,0.387096774193548,0.893032908439636,True
D0376,O=C(CCC(=O)CCC1CCN(c2cc3c(cc2-c2ccc(F)cc2)CCC3=O)CC1)CCC(=O)c1ccncc1F,572.652,6.73380000000001,84.41,0.223779252885339,6,0,12,5,42,0.382352941176471,0.99174964427948,True
D0377,CSN(C(=O)CCCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,713.892,6.30520000000001,120.85,0.114151567740405,10,0,20,4,50,0.594594594594595,0.965126812458038,True
D0378,Cc1ccccc1NC(=O)CSN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,471.598,4.84022000000001,79.37,0.37318114053895,6,1,11,3,33,0.44,0.966124057769775,True
D0379,CN(C)C(=O)NC(=O)CON1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,436.484,1.9743,108.91,0.558699950086785,7,1,10,2,31,0.571428571428571,0.982435166835785,True
D0380,CN(C)C(=O)NC(=O)CON1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,492.548,2.3236,125.98,0.415974313068374,8,1,13,2,35,0.583333333333333,0.982435166835785,True
D0381,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)N2CCC(CCC(=O)N3CCC(c4ccncc4F)CC3)CC2)CC1,652.787,5.30200000000001,115.81,0.309549657518744,7,1,12,5,47,0.6,0.941045641899109,True
D0382,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)NN2CCC(CCC(=O)N3CCC(c4ccncc4F)CC3)CC2)CC1,652.787,5.30200000000001,115.81,0.309549657518744,7,1,12,5,47,0.6,0.941045641899109,True
D0383,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)NN2CCC(CCC(=O)N3CCC(CCC(=O)c4ccncc4F)CC3)CC2)CC1,708.851,5.79750000000001,132.88,0.229919859017631,8,1,15,5,51,0.605263157894737,0.941045641899109,True
D0384,Cc1cc(F)cc(CS(=O)(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,478.561,4.22242,84.41,0.477545623765242,5,0,10,3,33,0.458333333333333,0.984935820102692,True
D0385,CSNC(=O)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,381.473,3.2325,79.37,0.552384108292026,5,1,8,2,26,0.555555555555556,0.954708814620972,True
D0386,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Nc2ccncc2F)CC1,430.455,4.0111,92.26,0.639079840548083,5,1,8,3,31,0.409090909090909,0.944291710853577,True
D0387,Cc1ccccc1-n1ccc(=O)c(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,475.564,4.90882000000001,72.27,0.411429473431262,6,0,9,4,35,0.357142857142857,0.961705923080444,True
D0388,O=C(CCC1CCN(n2nc(-c3ccncc3F)n3c(=O)ccnc23)CC1)c1cc(=O)c2ccccc2o1,514.517,3.2096,115.6,0.317401185698445,10,0,6,6,38,0.259259259259259,0.987447202205658,True
D0389,O=C(CCC(=O)CCC1CCN(NC(=O)Nc2ccccc2)CC1)CCC(=O)c1ccncc1F,482.556,4.3309,108.47,0.43608007105103,6,2,12,3,35,0.423076923076923,0.980958521366119,True
D0390,Cc1cc(F)cc(CN(C)C(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,471.548,4.94442,70.58,0.485712833213116,4,0,9,3,34,0.461538461538462,0.97354793548584,True
D0391,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C2=C(c3ccc4ccccc4c3)C(=O)N(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)C2=O)CC1,803.907,7.35170000000001,137.92,0.0787124130785202,10,0,17,7,59,0.391304347826087,0.966870486736298,True
D0392,Cc1cc(F)cc(-n2c(=O)c3cc(N4CCC(CCC(=O)CCC(=O)CCC(=O)c5ccncc5F)CC4)nn3c3ccccc32)c1,639.703,6.19812000000001,106.64,0.149770806454472,9,0,12,6,47,0.333333333333333,0.978054225444794,True
D0393,Cc1cc(F)cc(-n2c(=O)c3cc(N4CCC(CCC(=O)CCC(=O)c5ccncc5F)CC4)nn3c3ccccc32)c1,583.639,5.84882000000001,89.57,0.2024238884553,8,0,9,6,43,0.303030303030303,0.978054225444794,True
D0394,O=C(CCC(=O)c1ccncc1F)CCC1CCN(N2C(=O)c3cccc(-c4ccc(F)cc4)c3C2=O)CC1,531.559,5.26220000000001,87.65,0.276501454509594,6,0,9,5,39,0.3,0.964839935302734,True
D0395,Cc1ccccc1-c1c(C)[nH]c(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)nc1=O,490.579,4.81664,96.02,0.432357031767596,6,1,9,4,36,0.392857142857143,0.981421411037445,True
D0396,CN(C)C(=O)N1CCc2cc(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)ccc21,536.648,4.84290000000001,90.89,0.381808783944536,6,0,11,4,39,0.5,0.967800676822662,True
D0397,CN(C)C(=O)CC(=O)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,405.47,2.2498,87.65,0.464493755657625,5,0,9,2,29,0.571428571428571,0.970391690731049,True
D0398,CN(C)C(=O)CC(=O)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,461.534,2.5991,104.72,0.350029864488086,6,0,12,2,33,0.583333333333333,0.970391690731049,True
D0399,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)c2ccccc2CCC(=O)c2ccccc2)CC1,543.639,5.40540000000001,96.44,0.289929211479507,6,1,13,4,40,0.34375,0.973192274570465,True
D0400,Cc1ccccc1-c1ccc2c(c1C)OC(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C2=O,528.624,6.13014000000001,76.57,0.311118722489273,6,0,9,5,39,0.375,0.952512383460999,True
D0401,Cc1cc(F)cc(-c2ccc(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)cn2)c1,533.619,6.30832000000001,80.23,0.254003361487624,6,0,12,4,39,0.387096774193548,0.943839132785797,True
D0402,Cc1cc(F)cc(-c2ccc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)cn2)c1,477.555,5.95902000000001,63.16,0.356025491258106,5,0,9,4,35,0.357142857142857,0.943839132785797,True
D0403,Cc1cc(F)cc(-n2c3c(c(N4CCC(CCC(=O)CCC(=O)c5ccncc5F)CC4)nc2=O)CCCC3)c1,548.634,5.32172000000001,85.16,0.336620496617586,7,0,9,5,40,0.451612903225806,0.968564808368683,True
D0404,CCCCN(CCc1cc(C)cc(F)c1)CCN1CCC(CCC(=O)CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,639.828,6.73582000000001,87.65,0.132013514436439,7,0,22,3,46,0.594594594594595,0.953422605991364,True
D0405,C[C@@H]1CN(C(=O)N(C)C)C(=O)CN1N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccc(Cl)c(Cl)c2)CC1,581.541,4.4962,98.31,0.355278905911222,7,0,11,3,39,0.607142857142857,0.986090064048767,True
D0406,Cc1ccc(-c2ccccc2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,472.604,6.73334000000001,50.27,0.32394407708982,4,0,9,4,35,0.366666666666667,0.986965417861939,True
D0407,Cc1ccc(-c2ccccc2N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,528.668,7.08264000000001,67.34,0.235001381900223,5,0,12,4,39,0.393939393939394,0.986965417861939,True
D0408,Cc1ccccc1CN(C)CN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,439.575,4.64282000000001,53.51,0.477497149246835,5,0,11,3,32,0.5,0.970745086669922,True
D0409,Cc1cc(F)cc(-c2ncc(C)cc2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,491.582,6.26744000000001,63.16,0.330362666485432,5,0,9,4,36,0.379310344827586,0.974890053272247,True
D0410,Cc1cc(F)cc(-n2c(C)ccc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c2=O)c1,507.581,5.35634000000001,72.27,0.36498289851416,6,0,9,4,37,0.379310344827586,0.970894932746887,True
D0411,COc1cc2c(cc1N1CCCCC1)C(=O)C(N1CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C2,591.724,5.40070000000001,96.88,0.28585641267334,8,0,13,5,43,0.558823529411765,0.965972423553467,True
D0412,Cc1cc(F)cc(C2C(=O)N(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c3ccccc32)c1,531.603,5.78612000000001,70.58,0.327260007585147,5,0,9,5,39,0.354838709677419,0.977207005023956,True
D0413,Cc1ccc(C(=O)NN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)cc1F,443.494,4.03742,79.37,0.592075947058807,5,1,9,3,32,0.416666666666667,0.989187300205231,True
D0414,CCN(CCCN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccccc2)CC1)Cc1ccccc1C,518.742,6.28072000000001,57.69,0.230719363526382,5,0,17,3,38,0.545454545454545,0.950317978858948,True
D0415,Cc1cc(F)cc(-c2ccc3c(c2C)OC(N2CCC(CCC(=O)CCC(=O)c4ccncc4F)CC2)C3=O)c1,546.614,6.26924000000001,76.57,0.294640893790767,6,0,9,5,40,0.375,0.956820070743561,True
D0416,CSn1ccc(=O)c(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,431.533,3.7373,72.27,0.563489214946452,7,0,9,3,30,0.454545454545455,0.960621356964111,True
D0417,O=C(CCC(=O)CCC(=O)c1ccncc1F)CCC(=O)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,598.647,4.1719,143.47,0.250095814288907,9,1,18,3,43,0.483870967741936,0.963962495326996,True
D0418,O=C(CCC(=O)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)CCC(=O)c1ccncc1F,542.583,3.8226,126.4,0.336755546519567,8,1,15,3,39,0.464285714285714,0.963962495326996,True
D0419,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)CCC(=O)c2ccncc2F)CC1,486.519,3.4733,109.33,0.457648375994905,7,1,12,3,35,0.44,0.963962495326996,True
D0420,CCN(CCC(=O)N(C)C)CN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,448.583,3.0026,73.82,0.432100376512652,6,0,13,2,32,0.666666666666667,0.97164523601532,True
D0421,CCN(CCC(=O)N(C)C)CN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,504.647,3.3519,90.89,0.318956036149041,7,0,16,2,36,0.666666666666667,0.97164523601532,True
D0422,O=C(CCC(=O)CCC1CCN(C(=O)c2ccc(F)cc2)CC1)CCC(=O)c1ccncc1F,470.516,4.5737,84.41,0.449255068739285,5,0,11,3,34,0.423076923076923,0.956670701503754,True
D0423,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)c2ccc(F)cc2)CC1,414.452,4.2244,67.34,0.606700411809106,4,0,8,3,30,0.391304347826087,0.956670701503754,True
D0424,CN(C)C(=O)c1cc(=O)oc2cc(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)ccc12,563.626,4.60700000000001,117.86,0.231698709728436,8,0,12,4,41,0.419354838709677,0.950725674629211,True
D0425,COc1cc2c(cc1N1CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C(=O)C(N1CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C2,854.992,7.52260000000001,160.98,0.0864756265989571,12,0,23,6,62,0.520833333333333,0.963336408138275,True
D0426,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)N2CCC(C3CCN(c4ccncc4F)CC3)CC2)CC1,596.723,5.03220000000001,98.74,0.384286975989489,7,1,10,5,43,0.59375,0.932744860649109,True
D0427,CN(C)C(=O)CN(C)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,406.502,2.1799,73.82,0.554739768514321,6,0,10,2,29,0.619047619047619,0.992048799991608,True
D0428,O=C(CCC(=O)c1ccncc1F)CCC1CCN(c2c[nH]c(-[n+]3ccccc3)cc2=O)CC1,463.533,3.4145,87.01,0.388219598129853,5,1,9,4,34,0.346153846153846,0.987816393375397,True
D0429,O=C(CCC1CCN(C(=O)CCc2ccccc2NC(=O)c2cc(=O)c3ccccc3o2)CC1)c1ccccc1,536.628,5.87960000000001,96.69,0.269597825042862,5,1,9,5,40,0.272727272727273,0.991833209991455,True
D0430,CN(C)C(=O)c1ccccc1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,439.531,4.1513,70.58,0.549142735017863,5,0,9,3,32,0.44,0.96295952796936,True
D0431,CN(C)C(=O)c1ccccc1N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,495.595,4.5006,87.65,0.403079366645581,6,0,12,3,36,0.464285714285714,0.96295952796936,True
D0432,O=C(CCC(=O)c1ccncc1F)CCC1CCN(c2ccc(-[n+]3ccccc3)cc2)CC1,446.546,4.72620000000001,54.15,0.352386238389299,4,0,9,4,33,0.333333333333333,0.93838095664978,True
D0433,O=C(CCC(=O)ON1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)CCC(=O)c1ccncc1F,543.567,4.2496,123.6,0.303318037154979,9,0,15,3,39,0.464285714285714,0.973872125148773,True
D0434,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OC(=O)CCC(=O)c2ccncc2F)CC1,487.503,3.9003,106.53,0.415157737654217,8,0,12,3,35,0.44,0.973872125148773,True
D0435,O=C(CCC(=O)CCC(=O)ON1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)CCC(=O)CCC(=O)c1ccncc1F,655.695,4.94820000000001,157.74,0.167653338802608,11,0,21,3,47,0.5,0.973872125148773,True
D0436,O=C(CCC(=O)CCC1CCN(c2cc3c(cc2-c2ccncc2F)CCC3=O)CC1)CCC(=O)c1ccncc1F,573.64,6.12880000000001,97.3,0.240584114538765,7,0,12,5,42,0.393939393939394,0.987568914890289,True
D0437,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OC(=O)c2c(Cl)cccc2Cl)CC1,481.351,5.32370000000001,76.57,0.451355418999636,6,0,9,3,32,0.391304347826087,0.978279888629913,True
D0438,Cc1ccc(CN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,410.533,5.06194000000001,50.27,0.542228952694191,4,0,9,3,30,0.48,0.982272922992706,True
D0439,Cc1ccc(CN2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,466.597,5.41124000000001,67.34,0.391324383552794,5,0,12,3,34,0.5,0.982272922992706,True
D0440,CCN(CCc1cc(C)cc(F)c1)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,527.656,5.52132000000001,70.58,0.284151718182536,6,0,15,3,38,0.533333333333333,0.980226397514343,True
D0441,Cc1cccc(-c2ccccc2)c1N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,514.641,6.77422000000001,67.34,0.249472541790963,5,0,12,4,38,0.375,0.977442622184753,True
D0442,Cc1cccc(-c2ccccc2)c1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,458.577,6.42492000000001,50.27,0.347040544034322,4,0,9,4,34,0.344827586206897,0.977442622184753,True
D0443,Cc1cc(F)cc(C(C)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,428.523,5.45362000000001,50.27,0.49826817549624,4,0,9,3,31,0.48,0.98112154006958,True
D0444,Cc1cc(F)cc(C(C)N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,484.587,5.80292000000001,67.34,0.35616369374005,5,0,12,3,35,0.5,0.98112154006958,True
D0445,Cc1cc(F)cc(C(C(C)C)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,456.577,6.08972000000001,50.27,0.406090758853528,4,0,10,3,33,0.518518518518519,0.982861518859863,True
D0446,Cc1ccccc1-c1cc(=O)nc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)[nH]1,476.552,4.50822,96.02,0.45676042117012,6,1,9,4,35,0.37037037037037,0.98569667339325,True
D0447,CN(C)C(=O)CCCC(=O)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,489.588,3.3793,104.72,0.371175480294243,6,0,14,2,35,0.615384615384615,0.95518285036087,True
D0448,Cc1cccc(C(=O)ON2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1F,444.478,4.46442,76.57,0.531605523543395,6,0,9,3,32,0.416666666666667,0.970227599143982,True
D0449,Cn1cc(-c2ccncc2F)cc(C(=O)CCC(=O)CCC(=O)ON2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1=O,650.679,4.6153,145.6,0.201469697758578,11,0,16,4,47,0.411764705882353,0.977923810482025,True
D0450,Cc1cc(F)cc(-c2cc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)ccc2F)c1,494.557,6.70312000000001,50.27,0.310623896819946,4,0,9,4,36,0.344827586206897,0.939444720745087,True
D0451,Cc1cc(F)cc(ON2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,416.468,4.68642,59.5,0.555425928873221,5,0,9,3,30,0.434782608695652,0.960501194000244,True
D0452,Cc1cc(F)cc(ON2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,472.532,5.03572000000001,76.57,0.403200299761173,6,0,12,3,34,0.461538461538462,0.960501194000244,True
D0453,Cc1ccccc1NC(=O)CON1CCC(CCC(=O)c2ccncc2F)CC1,399.466,3.77432,71.53,0.684354630165017,5,1,8,3,29,0.409090909090909,0.963492631912231,True
D0454,O=C(CCC(=O)CCC1CCN(C(=O)Cc2ccccc2)CC1)CCC(=O)c1ccncc1F,466.553,4.3635,84.41,0.434029211365017,5,0,12,3,34,0.444444444444444,0.949124693870544,True
D0455,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)CCC(=O)[n+]2ccccc2)CC1,469.537,2.6842,100.32,0.401246295131475,6,1,11,3,34,0.44,0.927527844905853,True
D0456,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OC(=O)CCC(=O)[n+]2ccccc2)CC1,470.521,3.1112,97.52,0.36765240650312,7,0,11,3,34,0.44,0.924965381622315,True
D0457,O=C(CCC(=O)CCC1CCN(NCCCNc2ccc3c(c2)S(=O)(=O)C=C3)CC1)CCC(=O)c1ccncc1F,584.714,4.359,125.54,0.218673853299947,9,2,16,4,41,0.466666666666667,0.983780741691589,True
D0458,Cc1ccc(C2=C(N3CCC(CCC(=O)c4ccncc4F)CC3)C(=O)N(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)C2=O)c(Cl)c1,746.255,6.81102000000001,120.85,0.129478408163302,9,0,14,6,53,0.425,0.98421186208725,True
D0459,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Nc2ccccc2C(=O)c2ccncc2F)CC1,534.563,5.24210000000001,109.33,0.356379553104021,6,1,10,4,39,0.310344827586207,0.951401054859161,True
D0460,Cc1cc(F)cc(-c2cc(=O)oc3cc(N4CCC(CCC(=O)CCC(=O)CCC(=O)c5ccncc5F)CC4)ccc23)c1,600.662,7.01972000000001,97.55,0.127336924358155,7,0,12,5,44,0.342857142857143,0.942323088645935,True
D0461,Cc1cc(F)cc(-c2cc(=O)oc3cc(N4CCC(CCC(=O)CCC(=O)c5ccncc5F)CC4)ccc23)c1,544.598,6.67042000000001,80.48,0.172957502189277,6,0,9,5,40,0.3125,0.942323088645935,True
D0462,Cc1cc(F)cc(N2C(=O)C(=O)C(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)C2=O)c1,511.525,3.20352,104.72,0.220385076918293,7,0,9,4,37,0.407407407407407,0.97622275352478,True
D0463,Cc1cc(F)cc(C2C=CC(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)C3=C2C(=O)C=CC3=O)c1,558.625,5.41922000000001,84.41,0.232259607979402,6,0,9,5,41,0.363636363636364,0.977735877037048,True
D0464,Cc1cc(F)cc(C2C=CC(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)C3=C2C(=O)C=CC3=O)c1,614.689,5.76852000000001,101.48,0.170035905653796,7,0,12,5,45,0.388888888888889,0.977735877037048,True
D0465,Cc1sc(N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C(=O)N(C)C)c1C,529.678,5.17894000000001,87.65,0.352289368592554,7,0,12,3,37,0.535714285714286,0.986394107341766,True
D0466,Cc1ccc(C(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,424.516,4.70214,67.34,0.57616379681742,4,0,8,3,31,0.44,0.9880610704422,True
D0467,CCN(CC)Cc1cn(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)cc1=O,760.927,6.34750000000001,125.78,0.120445945305409,11,0,20,5,55,0.547619047619048,0.977304697036743,True
D0468,Cc1c2c(cc3c1OC(C(=O)NN1CCC(CCC(=O)CCC(=O)c4ccncc4F)CC1)C3=O)CN(CCC(=O)c1ccncc1F)CO2,689.716,4.18742,148.1,0.20356640202079,11,1,13,6,50,0.416666666666667,0.968599557876587,True
D0469,Cc1cc(F)cc(N2CCC(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)CC2)c1,539.667,5.71072000000001,70.58,0.321934604308308,6,0,12,4,39,0.548387096774194,0.932718396186829,True
D0470,O=C(CCC(=O)c1ccncc1F)CCC1CCN(c2cccc(-c3ccncc3F)c2)CC1,463.528,5.65060000000001,63.16,0.383847701545724,5,0,9,4,34,0.333333333333333,0.96727454662323,True
D0471,Cc1cc(F)cc(OCN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,430.495,4.72892000000001,59.5,0.510277932398968,5,0,10,3,31,0.458333333333333,0.9700887799263,True
D0472,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Nc2ccccc2-c2ccncc2F)CC1,506.553,5.67810000000001,92.26,0.377241555213641,5,1,9,4,37,0.321428571428571,0.950321435928345,True
